account_id,received_cs_touch,is_pilot
acc_4192,0,0
acc_4193,0,0
acc_4194,1,0
acc_4195,0,0
acc_4196,1,0
acc_4197,0,0
acc_4198,1,1
acc_4199,1,0
acc_4200,1,0
acc_4201,0,0
acc_4202,0,0
acc_4203,0,0
acc_4204,0,0
acc_4205,1,0
acc_4206,1,0
acc_4207,0,0
acc_4208,0,0
acc_4209,1,0
acc_4210,0,0
acc_4211,0,0
acc_4212,0,0
acc_4213,1,0
acc_4214,1,0
acc_4215,0,0
acc_4216,0,0
acc_4217,0,0
acc_4218,1,1
acc_4219,1,1
acc_4220,1,0
acc_4221,0,0
acc_4222,0,0
acc_4223,1,1
acc_4224,0,0
acc_4225,0,0
acc_4226,1,0
acc_4227,1,0
acc_4228,1,0
acc_4229,0,1
acc_4230,1,0
acc_4231,0,0
acc_4232,0,1
acc_4233,1,0
acc_4234,0,0
acc_4235,0,0
acc_4236,0,0
acc_4237,1,1
acc_4238,0,0
acc_4239,1,0
acc_4240,0,1
acc_4241,1,0
acc_4242,0,0
acc_4243,0,0
acc_4244,0,0
acc_4245,1,0
acc_4246,1,0
acc_4247,0,0
acc_4248,0,0
acc_4249,1,0
acc_4250,0,0
acc_4251,0,0
acc_4252,1,0
acc_4253,0,0
acc_4254,1,0
acc_4255,0,0
acc_4256,0,0
acc_4257,0,1
acc_4258,1,0
acc_4259,0,0
acc_4260,1,0
acc_4261,1,0
acc_4262,0,0
acc_4263,1,0
acc_4264,0,0
acc_4265,1,1
acc_4266,0,0
acc_4267,1,0
acc_4268,0,0
acc_4269,0,0
acc_4270,0,0
acc_4271,1,1
acc_4272,0,0
acc_4273,1,0
acc_4274,0,0
acc_4275,0,0
acc_4276,0,0
acc_4277,0,0
acc_4278,1,0
acc_4279,0,0
acc_4280,0,0
acc_4281,1,1
acc_4282,1,0
acc_4283,1,1
acc_4284,0,0
acc_4285,0,0
acc_4286,0,0
acc_4287,0,0
acc_4288,1,1
acc_4289,1,1
acc_4290,1,1
acc_4291,1,0
acc_4292,1,0
acc_4293,0,0
acc_4294,0,0
acc_4295,0,0
acc_4296,1,0
acc_4297,0,0
acc_4298,0,0
acc_4299,1,0
acc_4300,0,0
acc_4301,0,0
acc_4302,0,0
acc_4303,0,0
acc_4304,1,0
acc_4305,1,0
acc_4306,1,0
acc_4307,0,0
acc_4308,0,0
acc_4309,1,0
acc_4310,0,1
acc_4311,0,0
acc_4312,1,0
acc_4313,0,1
acc_4314,1,0
acc_4315,0,0
acc_4316,1,0
acc_4317,1,0
acc_4318,0,0
acc_4319,0,0
acc_4320,0,0
acc_4321,0,0
acc_4322,0,0
acc_4323,0,0
acc_4324,1,0
acc_4325,0,0
acc_4326,1,0
acc_4327,0,0
acc_4328,0,0
acc_4329,1,0
acc_4330,0,0
acc_4331,1,0
acc_4332,0,0
acc_4333,0,0
acc_4334,0,0
acc_4335,0,0
acc_4336,0,0
acc_4337,1,0
acc_4338,0,0
acc_4339,0,0
acc_4340,1,0
acc_4341,1,0
acc_4342,0,0
acc_4343,1,0
acc_4344,0,0
acc_4345,1,0
acc_4346,1,0
acc_4347,1,0
acc_4348,1,0
acc_4349,1,0
acc_4350,0,0
acc_4351,1,0
acc_4352,0,0
acc_4353,1,0
acc_4354,0,0
acc_4355,1,0
acc_4356,0,0
acc_4357,1,0
acc_4358,0,0
acc_4359,1,1
acc_4360,0,0
acc_4361,1,1
acc_4362,0,0
acc_4363,1,0
acc_4364,0,0
acc_4365,0,0
acc_4366,1,1
acc_4367,0,0
acc_4368,1,0
acc_4369,0,0
acc_4370,1,0
acc_4371,0,0
acc_4372,0,0
acc_4373,0,0
acc_4374,0,0
acc_4375,0,0
acc_4376,0,0
acc_4377,0,1
acc_4378,0,0
acc_4379,1,0
acc_4380,0,0
acc_4381,0,0
acc_4382,1,0
acc_4383,1,0
acc_4384,1,0
acc_4385,0,0
acc_4386,1,0
acc_4387,0,0
acc_4388,1,0
acc_4389,1,0
acc_4390,0,0
acc_4391,1,0
acc_4392,0,1
acc_4393,1,0
acc_4394,1,0
acc_4395,0,0
acc_4396,0,0
acc_4397,0,0
acc_4398,1,0
acc_4399,0,0
acc_4400,0,0
acc_4401,0,0
acc_4402,1,0
acc_4403,0,0
acc_4404,1,0
acc_4405,1,0
acc_4406,0,0
acc_4407,0,0
acc_4408,0,0
acc_4409,1,1
acc_4410,0,0
acc_4411,1,0
acc_4412,0,0
acc_4413,1,1
acc_4414,1,0
acc_4415,1,0
acc_4416,1,0
acc_4417,1,0
acc_4418,0,0
acc_4419,1,0
acc_4420,0,0
acc_4421,0,0
acc_4422,1,0
acc_4423,1,1
acc_4424,1,0
acc_4425,0,0
acc_4426,0,1
acc_4427,0,0
acc_4428,0,0
acc_4429,1,0
acc_4430,0,0
acc_4431,0,0
acc_4432,0,0
acc_4433,1,0
acc_4434,1,0
acc_4435,0,0
acc_4436,0,0
acc_4437,1,0
acc_4438,1,0
acc_4439,0,0
acc_4440,1,0
acc_4441,1,0
acc_4442,0,0
acc_4443,1,0
acc_4444,0,0
acc_4445,1,0
acc_4446,0,0
acc_4447,0,0
acc_4448,0,0
acc_4449,1,0
acc_4450,1,0
acc_4451,0,0
acc_4452,1,0
acc_4453,0,0
acc_4454,0,0
acc_4455,0,1
acc_4456,0,1
acc_4457,1,0
acc_4458,0,0
acc_4459,1,0
acc_4460,0,0
acc_4461,1,0
acc_4462,0,0
acc_4463,0,0
acc_4464,0,0
acc_4465,0,0
acc_4466,0,0
acc_4467,1,0
acc_4468,0,0
acc_4469,0,0
acc_4470,0,0
acc_4471,1,0
acc_4472,1,0
acc_4473,1,0
acc_4474,0,0
acc_4475,0,0
acc_4476,0,0
acc_4477,1,0
acc_4478,1,0
acc_4479,0,0
acc_4480,1,0
acc_4481,1,0
acc_4482,0,0
acc_4483,0,0
acc_4484,1,0
acc_4485,1,0
acc_4486,0,0
acc_4487,1,0
acc_4488,0,0
acc_4489,1,0
acc_4490,1,0
acc_4491,1,0
acc_4492,0,0
acc_4493,1,0
acc_4494,0,0
acc_4495,0,0
acc_4496,0,0
acc_4497,0,0
acc_4498,0,1
acc_4499,0,0
acc_4500,0,0
acc_4501,1,0
acc_4502,0,0
acc_4503,1,0
acc_4504,0,0
acc_4505,0,0
acc_4506,1,0
acc_4507,0,0
acc_4508,0,1
acc_4509,0,0
acc_4510,0,0
acc_4511,0,0
acc_4512,1,1
acc_4513,0,0
acc_4514,0,0
acc_4515,0,0
acc_4516,0,1
acc_4517,1,0
acc_4518,1,1
acc_4519,1,0
acc_4520,1,0
acc_4521,1,0
acc_4522,1,0
acc_4523,1,1
acc_4524,1,0
acc_4525,0,0
acc_4526,0,0
acc_4527,0,0
acc_4528,0,0
acc_4529,0,0
acc_4530,0,0
acc_4531,0,0
acc_4532,1,0
acc_4533,1,0
acc_4534,0,0
acc_4535,0,1
acc_4536,1,0
acc_4537,1,1
acc_4538,1,0
acc_4539,1,0
acc_4540,1,1
acc_4541,0,0
acc_4542,0,0
acc_4543,0,0
acc_4544,1,0
acc_4545,0,1
acc_4546,1,0
acc_4547,0,0
acc_4548,0,0
acc_4549,0,0
acc_4550,0,0
acc_4551,1,0
acc_4552,0,0
acc_4553,0,0
acc_4554,0,0
acc_4555,1,1
acc_4556,0,0
acc_4557,1,0
acc_4558,1,0
acc_4559,0,0
acc_4560,1,0
acc_4561,1,0
acc_4562,0,1
acc_4563,1,1
acc_4564,1,0
acc_4565,0,1
acc_4566,1,0
acc_4567,1,0
acc_4568,0,0
acc_4569,0,0
acc_4570,0,0
acc_4571,1,0
acc_4572,0,0
acc_4573,0,0
acc_4574,1,1
acc_4575,1,1
acc_4576,0,0
acc_4577,0,0
acc_4578,1,0
acc_4579,0,0
acc_4580,1,0
acc_4581,1,0
acc_4582,0,0
acc_4583,0,0
acc_4584,1,0
acc_4585,1,0
acc_4586,1,0
acc_4587,0,0
acc_4588,1,0
acc_4589,1,0
acc_4590,0,0
acc_4591,1,0
acc_4592,1,0
acc_4593,0,0
acc_4594,1,1
acc_4595,0,0
acc_4596,0,1
acc_4597,0,0
acc_4598,1,0
acc_4599,1,0
acc_4600,0,0
acc_4601,0,0
acc_4602,0,0
acc_4603,0,0
acc_4604,1,0
acc_4605,0,1
acc_4606,0,0
acc_4607,1,0
acc_4608,1,0
acc_4609,1,0
acc_4610,0,0
acc_4611,0,0
acc_4612,0,0
acc_4613,0,0
acc_4614,0,0
acc_4615,0,0
acc_4616,1,0
acc_4617,0,0
acc_4618,0,0
acc_4619,1,0
acc_4620,0,0
acc_4621,0,0
acc_4622,0,0
acc_4623,1,0
acc_4624,1,0
acc_4625,0,0
acc_4626,0,0
acc_4627,0,0
acc_4628,0,0
acc_4629,1,0
acc_4630,0,0
acc_4631,1,0
acc_4632,0,1
acc_4633,1,0
acc_4634,0,0
acc_4635,0,0
acc_4636,0,0
acc_4637,1,0
acc_4638,1,1
acc_4639,0,0
acc_4640,1,0
acc_4641,0,0
acc_4642,1,0
acc_4643,0,0
acc_4644,1,0
acc_4645,0,0
acc_4646,0,0
acc_4647,1,0
acc_4648,0,1
acc_4649,0,0
acc_4650,0,0
acc_4651,0,0
acc_4652,1,0
acc_4653,0,1
acc_4654,1,0
acc_4655,0,0
acc_4656,0,0
acc_4657,1,0
acc_4658,0,0
acc_4659,0,0
acc_4660,1,0
acc_4661,1,0
acc_4662,0,1
acc_4663,1,0
acc_4664,0,0
acc_4665,0,0
acc_4666,0,1
acc_4667,0,0
acc_4668,0,0
acc_4669,0,0
acc_4670,0,0
acc_4671,0,0
acc_4672,1,0
acc_4673,1,0
acc_4674,0,0
acc_4675,1,1
acc_4676,1,0
acc_4677,0,0
acc_4678,0,0
acc_4679,1,0
acc_4680,1,0
acc_4681,1,0
acc_4682,1,0
acc_4683,1,0
acc_4684,0,0
acc_4685,0,0
acc_4686,0,1
acc_4687,1,0
acc_4688,1,0
acc_4689,1,1
acc_4690,1,0
acc_4691,0,0
acc_4692,0,0
acc_4693,0,1
acc_4694,0,1
acc_4695,1,0
acc_4696,0,0
acc_4697,0,0
acc_4698,0,0
acc_4699,1,0
acc_4700,0,0
acc_4701,0,0
acc_4702,0,0
acc_4703,0,0
acc_4704,0,0
acc_4705,0,0
acc_4706,0,0
acc_4707,1,0
acc_4708,0,0
acc_4709,1,0
acc_4710,0,0
acc_4711,0,0
acc_4712,0,1
acc_4713,0,0
acc_4714,1,0
acc_4715,1,0
acc_4716,1,0
acc_4717,0,0
acc_4718,1,0
acc_4719,0,0
acc_4720,0,0
acc_4721,1,1
acc_4722,0,0
acc_4723,1,0
acc_4724,1,0
acc_4725,0,0
acc_4726,1,0
acc_4727,0,0
acc_4728,1,0
acc_4729,1,0
acc_4730,0,0
acc_4731,1,0
acc_4732,0,0
acc_4733,1,0
acc_4734,0,0
acc_4735,1,0
acc_4736,1,0
acc_4737,0,0
acc_4738,0,0
acc_4739,1,0
acc_4740,1,0
acc_4741,0,0
acc_4742,1,0
acc_4743,0,0
acc_4744,0,0
acc_4745,0,1
acc_4746,0,0
acc_4747,1,0
acc_4748,1,0
acc_4749,1,0
acc_4750,1,0
acc_4751,0,0
acc_4752,0,0
acc_4753,0,0
acc_4754,0,0
acc_4755,1,0
acc_4756,0,1
acc_4757,1,0
acc_4758,0,0
acc_4759,0,0
acc_4760,0,0
acc_4761,0,0
acc_4762,1,0
acc_4763,1,0
acc_4764,0,0
acc_4765,1,0
acc_4766,0,1
acc_4767,0,0
acc_4768,0,0
acc_4769,0,0
acc_4770,1,0
acc_4771,0,0
acc_4772,1,0
acc_4773,1,0
acc_4774,1,0
acc_4775,0,0
acc_4776,0,0
acc_4777,1,0
acc_4778,0,0
acc_4779,1,1
acc_4780,0,0
acc_4781,0,0
acc_4782,0,0
acc_4783,0,1
acc_4784,0,0
acc_4785,0,0
acc_4786,0,0
acc_4787,0,0
acc_4788,1,0
acc_4789,0,0
acc_4790,1,0
acc_4791,0,0
acc_4792,1,0
acc_4793,0,0
acc_4794,1,0
acc_4795,1,0
acc_4796,1,0
acc_4797,0,0
acc_4798,0,0
acc_4799,0,0
acc_4800,1,0
acc_4801,0,0
acc_4802,0,0
acc_4803,0,0
acc_4804,0,0
acc_4805,0,0
acc_4806,1,0
acc_4807,1,1
acc_4808,0,0
acc_4809,0,0
acc_4810,0,0
acc_4811,0,0
acc_4812,1,0
acc_4813,0,0
acc_4814,1,0
acc_4815,1,0
acc_4816,1,0
acc_4817,0,0
acc_4818,1,0
acc_4819,0,0
acc_4820,1,0
acc_4821,0,0
acc_4822,1,0
acc_4823,1,0
acc_4824,0,0
acc_4825,1,0
acc_4826,0,0
acc_4827,0,0
acc_4828,1,0
acc_4829,0,0
acc_4830,0,0
acc_4831,1,0
acc_4832,0,0
acc_4833,0,0
acc_4834,0,1
acc_4835,1,0
acc_4836,1,0
acc_4837,0,0
acc_4838,0,0
acc_4839,1,0
acc_4840,1,1
acc_4841,1,0
acc_4842,1,0
acc_4843,1,0
acc_4844,0,0
acc_4845,0,0
acc_4846,0,0
acc_4847,0,0
acc_4848,0,0
acc_4849,0,0
acc_4850,0,0
acc_4851,1,0
acc_4852,0,0
acc_4853,1,1
acc_4854,0,0
acc_4855,0,0
acc_4856,0,0
acc_4857,0,0
acc_4858,1,1
acc_4859,1,0
acc_4860,0,0
acc_4861,0,0
acc_4862,1,0
acc_4863,0,0
acc_4864,1,0
acc_4865,1,0
acc_4866,1,0
acc_4867,0,0
acc_4868,1,0
acc_4869,0,0
acc_4870,1,0
acc_4871,0,0
acc_4872,0,0
acc_4873,0,0
acc_4874,1,0
acc_4875,0,0
acc_4876,1,0
acc_4877,0,0
acc_4878,1,0
acc_4879,0,0
acc_4880,0,0
acc_4881,1,0
acc_4882,1,0
acc_4883,0,0
acc_4884,0,0
acc_4885,0,0
acc_4886,1,0
acc_4887,0,0
acc_4888,1,0
acc_4889,0,1
acc_4890,0,0
acc_4891,0,0
acc_4892,0,1
acc_4893,1,1
acc_4894,0,0
acc_4895,0,0
acc_4896,0,0
acc_4897,0,0
acc_4898,1,1
acc_4899,0,0
acc_4900,0,0
acc_4901,0,0
acc_4902,0,0
acc_4903,1,0
acc_4904,0,0
acc_4905,1,0
acc_4906,1,0
acc_4907,1,0
acc_4908,0,0
acc_4909,0,0
acc_4910,1,1
acc_4911,1,0
acc_4912,0,0
acc_4913,1,0
acc_4914,1,0
acc_4915,0,0
acc_4916,0,0
acc_4917,1,0
acc_4918,1,0
acc_4919,0,1
acc_4920,1,0
acc_4921,0,0
acc_4922,0,0
acc_4923,0,0
acc_4924,0,0
acc_4925,1,0
acc_4926,0,0
acc_4927,0,0
acc_4928,1,0
acc_4929,0,0
acc_4930,1,0
acc_4931,1,0
acc_4932,1,0
acc_4933,1,0
acc_4934,0,0
acc_4935,1,0
acc_4936,0,0
acc_4937,1,0
acc_4938,0,0
acc_4939,0,0
acc_4940,0,0
acc_4941,1,0
acc_4942,0,0
acc_4943,1,0
acc_4944,0,0
acc_4945,0,0
acc_4946,0,0
acc_4947,0,0
acc_4948,0,0
acc_4949,0,0
acc_4950,0,0
acc_4951,1,0
acc_4952,1,0
acc_4953,1,0
acc_4954,0,0
acc_4955,0,0
acc_4956,0,0
acc_4957,0,1
acc_4958,1,0
acc_4959,1,0
acc_4960,0,0
acc_4961,0,0
acc_4962,1,0
acc_4963,1,0
acc_4964,1,1
acc_4965,0,0
acc_4966,0,0
acc_4967,0,0
acc_4968,1,0
acc_4969,0,0
acc_4970,0,0
acc_4971,1,0
acc_4972,0,0
acc_4973,0,1
acc_4974,1,1
acc_4975,0,0
acc_4976,0,0
acc_4977,1,0
acc_4978,1,0
acc_4979,1,0
acc_4980,1,0
acc_4981,0,0
acc_4982,1,0
acc_4983,1,0
acc_4984,0,0
acc_4985,1,0
acc_4986,1,0
acc_4987,0,0
acc_4988,1,0
acc_4989,1,1
acc_4990,0,0
acc_4991,0,1
acc_4992,1,1
acc_4993,0,0
acc_4994,1,1
acc_4995,1,0
acc_4996,0,0
acc_4997,1,0
acc_4998,0,1
acc_4999,1,0
