account_id,ticket_volume,severe_tickets
acc_4192,11,1
acc_4193,20,3
acc_4194,0,0
acc_4195,2,1
acc_4196,9,3
acc_4197,2,0
acc_4198,4,0
acc_4199,9,3
acc_4200,12,4
acc_4201,4,2
acc_4202,10,2
acc_4203,10,3
acc_4204,1,1
acc_4205,3,2
acc_4206,3,0
acc_4207,12,4
acc_4208,10,2
acc_4209,0,0
acc_4210,14,2
acc_4211,5,1
acc_4212,12,3
acc_4213,7,1
acc_4214,4,1
acc_4215,8,0
acc_4216,4,2
acc_4217,7,0
acc_4218,6,2
acc_4219,4,1
acc_4220,4,1
acc_4221,10,2
acc_4222,0,0
acc_4223,8,1
acc_4224,10,5
acc_4225,11,3
acc_4226,2,1
acc_4227,6,1
acc_4228,7,2
acc_4229,10,2
acc_4230,5,1
acc_4231,14,3
acc_4232,3,3
acc_4233,13,4
acc_4234,7,2
acc_4235,15,4
acc_4236,7,3
acc_4237,5,2
acc_4238,9,2
acc_4239,7,3
acc_4240,8,2
acc_4241,4,0
acc_4242,6,1
acc_4243,13,1
acc_4244,13,3
acc_4245,2,1
acc_4246,9,2
acc_4247,7,0
acc_4248,5,3
acc_4249,5,1
acc_4250,6,3
acc_4251,9,3
acc_4252,0,0
acc_4253,12,1
acc_4254,6,1
acc_4255,3,0
acc_4256,7,1
acc_4257,12,1
acc_4258,0,0
acc_4259,10,3
acc_4260,13,1
acc_4261,1,0
acc_4262,5,0
acc_4263,14,0
acc_4264,9,1
acc_4265,9,2
acc_4266,3,0
acc_4267,1,0
acc_4268,8,0
acc_4269,10,2
acc_4270,10,3
acc_4271,0,0
acc_4272,8,1
acc_4273,12,3
acc_4274,10,2
acc_4275,8,2
acc_4276,2,1
acc_4277,8,1
acc_4278,12,1
acc_4279,3,1
acc_4280,11,0
acc_4281,8,0
acc_4282,10,2
acc_4283,11,3
acc_4284,10,3
acc_4285,6,1
acc_4286,12,3
acc_4287,3,2
acc_4288,7,1
acc_4289,8,2
acc_4290,11,4
acc_4291,6,0
acc_4292,6,1
acc_4293,12,4
acc_4294,5,0
acc_4295,16,2
acc_4296,1,0
acc_4297,7,3
acc_4298,6,0
acc_4299,6,1
acc_4300,15,1
acc_4301,6,0
acc_4302,5,0
acc_4303,4,1
acc_4304,1,1
acc_4305,13,2
acc_4306,7,2
acc_4307,0,0
acc_4308,12,4
acc_4309,9,2
acc_4310,15,3
acc_4311,13,3
acc_4312,1,0
acc_4313,6,3
acc_4314,8,2
acc_4315,11,2
acc_4316,1,1
acc_4317,9,1
acc_4318,6,1
acc_4319,11,3
acc_4320,2,0
acc_4321,10,2
acc_4322,9,1
acc_4323,13,3
acc_4324,3,1
acc_4325,5,2
acc_4326,12,3
acc_4327,12,2
acc_4328,2,2
acc_4329,10,2
acc_4330,11,5
acc_4331,14,3
acc_4332,14,2
acc_4333,9,2
acc_4334,15,2
acc_4335,7,2
acc_4336,10,3
acc_4337,1,0
acc_4338,8,1
acc_4339,11,3
acc_4340,4,0
acc_4341,11,1
acc_4342,14,3
acc_4343,4,0
acc_4344,2,0
acc_4345,12,2
acc_4346,16,1
acc_4347,2,0
acc_4348,11,1
acc_4349,9,0
acc_4350,8,4
acc_4351,5,2
acc_4352,2,0
acc_4353,2,0
acc_4354,0,0
acc_4355,9,2
acc_4356,7,2
acc_4357,2,2
acc_4358,6,2
acc_4359,8,1
acc_4360,12,2
acc_4361,5,0
acc_4362,3,0
acc_4363,5,2
acc_4364,8,2
acc_4365,13,4
acc_4366,4,0
acc_4367,12,1
acc_4368,3,1
acc_4369,3,0
acc_4370,13,1
acc_4371,9,1
acc_4372,0,0
acc_4373,7,1
acc_4374,7,0
acc_4375,8,1
acc_4376,5,1
acc_4377,10,4
acc_4378,4,2
acc_4379,12,4
acc_4380,7,1
acc_4381,6,0
acc_4382,2,1
acc_4383,4,1
acc_4384,6,2
acc_4385,13,3
acc_4386,4,1
acc_4387,4,2
acc_4388,9,0
acc_4389,4,1
acc_4390,11,3
acc_4391,3,2
acc_4392,2,1
acc_4393,7,2
acc_4394,6,2
acc_4395,4,3
acc_4396,12,3
acc_4397,7,4
acc_4398,8,3
acc_4399,13,1
acc_4400,3,1
acc_4401,9,0
acc_4402,6,3
acc_4403,3,1
acc_4404,6,0
acc_4405,17,3
acc_4406,5,3
acc_4407,15,2
acc_4408,10,2
acc_4409,9,2
acc_4410,10,0
acc_4411,8,3
acc_4412,9,4
acc_4413,5,1
acc_4414,8,3
acc_4415,1,1
acc_4416,4,1
acc_4417,6,2
acc_4418,2,2
acc_4419,11,2
acc_4420,5,1
acc_4421,15,1
acc_4422,3,1
acc_4423,5,2
acc_4424,13,2
acc_4425,3,0
acc_4426,5,2
acc_4427,8,2
acc_4428,13,2
acc_4429,9,3
acc_4430,8,3
acc_4431,6,2
acc_4432,8,0
acc_4433,9,2
acc_4434,6,1
acc_4435,7,0
acc_4436,9,3
acc_4437,13,2
acc_4438,6,2
acc_4439,4,1
acc_4440,17,3
acc_4441,7,1
acc_4442,5,1
acc_4443,5,2
acc_4444,12,2
acc_4445,0,0
acc_4446,5,0
acc_4447,14,2
acc_4448,6,2
acc_4449,14,1
acc_4450,2,2
acc_4451,7,3
acc_4452,10,2
acc_4453,14,3
acc_4454,3,2
acc_4455,7,2
acc_4456,7,1
acc_4457,14,3
acc_4458,13,2
acc_4459,6,2
acc_4460,5,0
acc_4461,7,1
acc_4462,11,1
acc_4463,6,1
acc_4464,10,1
acc_4465,6,0
acc_4466,12,2
acc_4467,3,0
acc_4468,10,3
acc_4469,8,0
acc_4470,3,0
acc_4471,10,1
acc_4472,4,3
acc_4473,5,0
acc_4474,10,2
acc_4475,7,0
acc_4476,2,0
acc_4477,8,0
acc_4478,7,3
acc_4479,14,1
acc_4480,5,1
acc_4481,11,2
acc_4482,2,0
acc_4483,9,2
acc_4484,8,1
acc_4485,5,0
acc_4486,4,3
acc_4487,3,0
acc_4488,9,2
acc_4489,2,0
acc_4490,14,1
acc_4491,10,2
acc_4492,7,0
acc_4493,7,2
acc_4494,1,0
acc_4495,3,2
acc_4496,14,1
acc_4497,10,3
acc_4498,9,2
acc_4499,4,1
acc_4500,8,1
acc_4501,12,2
acc_4502,6,1
acc_4503,8,2
acc_4504,10,1
acc_4505,7,0
acc_4506,5,2
acc_4507,7,2
acc_4508,6,1
acc_4509,12,1
acc_4510,3,2
acc_4511,11,3
acc_4512,15,3
acc_4513,9,2
acc_4514,13,3
acc_4515,2,0
acc_4516,4,3
acc_4517,10,1
acc_4518,8,2
acc_4519,3,0
acc_4520,10,2
acc_4521,3,2
acc_4522,4,0
acc_4523,12,3
acc_4524,6,0
acc_4525,6,2
acc_4526,10,2
acc_4527,3,1
acc_4528,2,0
acc_4529,4,0
acc_4530,10,2
acc_4531,6,1
acc_4532,5,2
acc_4533,5,1
acc_4534,2,2
acc_4535,15,2
acc_4536,6,1
acc_4537,2,0
acc_4538,6,1
acc_4539,3,0
acc_4540,7,3
acc_4541,10,3
acc_4542,10,2
acc_4543,11,1
acc_4544,12,2
acc_4545,10,2
acc_4546,2,2
acc_4547,15,4
acc_4548,6,2
acc_4549,0,0
acc_4550,6,1
acc_4551,0,0
acc_4552,0,0
acc_4553,4,0
acc_4554,4,0
acc_4555,10,0
acc_4556,12,1
acc_4557,5,0
acc_4558,12,2
acc_4559,7,2
acc_4560,2,0
acc_4561,3,0
acc_4562,9,1
acc_4563,1,1
acc_4564,2,0
acc_4565,7,0
acc_4566,2,0
acc_4567,9,2
acc_4568,9,1
acc_4569,8,3
acc_4570,6,1
acc_4571,5,0
acc_4572,10,1
acc_4573,3,0
acc_4574,2,1
acc_4575,4,0
acc_4576,6,1
acc_4577,3,2
acc_4578,0,0
acc_4579,11,1
acc_4580,0,0
acc_4581,8,1
acc_4582,12,2
acc_4583,8,2
acc_4584,4,0
acc_4585,9,0
acc_4586,8,1
acc_4587,4,1
acc_4588,8,1
acc_4589,4,2
acc_4590,2,0
acc_4591,5,1
acc_4592,11,1
acc_4593,6,1
acc_4594,0,0
acc_4595,7,1
acc_4596,8,0
acc_4597,10,3
acc_4598,8,0
acc_4599,5,3
acc_4600,10,1
acc_4601,5,0
acc_4602,7,2
acc_4603,11,2
acc_4604,3,2
acc_4605,2,1
acc_4606,2,0
acc_4607,5,1
acc_4608,3,2
acc_4609,9,2
acc_4610,9,3
acc_4611,16,3
acc_4612,11,2
acc_4613,14,3
acc_4614,8,1
acc_4615,8,2
acc_4616,3,1
acc_4617,13,1
acc_4618,8,2
acc_4619,9,4
acc_4620,5,1
acc_4621,9,0
acc_4622,12,2
acc_4623,2,0
acc_4624,0,0
acc_4625,10,2
acc_4626,13,2
acc_4627,7,3
acc_4628,12,0
acc_4629,3,1
acc_4630,4,2
acc_4631,12,1
acc_4632,3,0
acc_4633,6,2
acc_4634,2,2
acc_4635,3,3
acc_4636,3,1
acc_4637,7,3
acc_4638,12,2
acc_4639,9,3
acc_4640,8,0
acc_4641,9,0
acc_4642,4,2
acc_4643,3,3
acc_4644,9,2
acc_4645,10,3
acc_4646,10,2
acc_4647,3,3
acc_4648,6,0
acc_4649,8,1
acc_4650,7,0
acc_4651,3,0
acc_4652,1,0
acc_4653,8,1
acc_4654,3,0
acc_4655,7,2
acc_4656,1,1
acc_4657,1,1
acc_4658,10,0
acc_4659,8,2
acc_4660,1,1
acc_4661,10,1
acc_4662,1,1
acc_4663,10,2
acc_4664,5,1
acc_4665,3,0
acc_4666,4,2
acc_4667,8,3
acc_4668,7,1
acc_4669,11,3
acc_4670,9,3
acc_4671,7,2
acc_4672,8,1
acc_4673,11,2
acc_4674,11,2
acc_4675,11,2
acc_4676,1,1
acc_4677,9,0
acc_4678,5,0
acc_4679,5,0
acc_4680,6,2
acc_4681,5,1
acc_4682,16,3
acc_4683,9,4
acc_4684,6,2
acc_4685,7,0
acc_4686,5,0
acc_4687,5,1
acc_4688,10,1
acc_4689,14,4
acc_4690,12,2
acc_4691,6,2
acc_4692,6,1
acc_4693,12,3
acc_4694,3,2
acc_4695,4,1
acc_4696,8,2
acc_4697,9,1
acc_4698,3,1
acc_4699,6,3
acc_4700,6,0
acc_4701,9,2
acc_4702,8,1
acc_4703,4,1
acc_4704,9,2
acc_4705,6,0
acc_4706,8,1
acc_4707,8,2
acc_4708,8,2
acc_4709,6,3
acc_4710,12,2
acc_4711,14,4
acc_4712,3,1
acc_4713,15,4
acc_4714,5,2
acc_4715,10,1
acc_4716,2,2
acc_4717,13,4
acc_4718,7,2
acc_4719,14,3
acc_4720,6,1
acc_4721,11,3
acc_4722,12,2
acc_4723,7,4
acc_4724,5,0
acc_4725,6,1
acc_4726,9,1
acc_4727,3,0
acc_4728,5,2
acc_4729,4,2
acc_4730,4,2
acc_4731,4,0
acc_4732,0,0
acc_4733,0,0
acc_4734,6,1
acc_4735,5,2
acc_4736,5,1
acc_4737,10,1
acc_4738,8,2
acc_4739,0,0
acc_4740,5,2
acc_4741,13,4
acc_4742,11,2
acc_4743,8,2
acc_4744,3,2
acc_4745,5,2
acc_4746,0,0
acc_4747,12,2
acc_4748,4,2
acc_4749,4,1
acc_4750,5,1
acc_4751,9,0
acc_4752,13,2
acc_4753,11,2
acc_4754,7,3
acc_4755,5,1
acc_4756,7,2
acc_4757,0,0
acc_4758,16,2
acc_4759,4,1
acc_4760,12,1
acc_4761,12,3
acc_4762,0,0
acc_4763,4,2
acc_4764,7,2
acc_4765,7,1
acc_4766,8,0
acc_4767,10,4
acc_4768,16,3
acc_4769,5,0
acc_4770,4,1
acc_4771,12,1
acc_4772,14,2
acc_4773,3,1
acc_4774,4,0
acc_4775,8,2
acc_4776,10,2
acc_4777,8,2
acc_4778,3,1
acc_4779,7,2
acc_4780,2,1
acc_4781,7,2
acc_4782,6,3
acc_4783,5,2
acc_4784,1,0
acc_4785,7,0
acc_4786,15,2
acc_4787,10,3
acc_4788,6,0
acc_4789,10,1
acc_4790,5,0
acc_4791,11,3
acc_4792,12,3
acc_4793,8,2
acc_4794,0,0
acc_4795,13,0
acc_4796,4,0
acc_4797,12,1
acc_4798,10,1
acc_4799,5,2
acc_4800,11,1
acc_4801,9,2
acc_4802,8,2
acc_4803,8,1
acc_4804,14,3
acc_4805,4,0
acc_4806,7,1
acc_4807,6,2
acc_4808,2,0
acc_4809,10,3
acc_4810,6,1
acc_4811,5,0
acc_4812,5,0
acc_4813,5,1
acc_4814,8,2
acc_4815,5,1
acc_4816,4,0
acc_4817,12,3
acc_4818,5,3
acc_4819,9,3
acc_4820,2,2
acc_4821,11,2
acc_4822,5,0
acc_4823,1,1
acc_4824,10,2
acc_4825,10,3
acc_4826,8,1
acc_4827,10,0
acc_4828,4,1
acc_4829,10,2
acc_4830,0,0
acc_4831,9,1
acc_4832,5,0
acc_4833,8,5
acc_4834,1,0
acc_4835,11,5
acc_4836,4,1
acc_4837,7,0
acc_4838,13,2
acc_4839,7,3
acc_4840,12,3
acc_4841,8,1
acc_4842,4,1
acc_4843,4,1
acc_4844,6,1
acc_4845,13,3
acc_4846,7,2
acc_4847,10,1
acc_4848,3,0
acc_4849,10,1
acc_4850,5,0
acc_4851,14,3
acc_4852,8,2
acc_4853,13,3
acc_4854,4,0
acc_4855,6,3
acc_4856,8,2
acc_4857,7,1
acc_4858,10,1
acc_4859,10,2
acc_4860,10,2
acc_4861,14,2
acc_4862,5,0
acc_4863,11,4
acc_4864,10,0
acc_4865,3,1
acc_4866,4,1
acc_4867,13,3
acc_4868,4,0
acc_4869,12,3
acc_4870,9,0
acc_4871,13,3
acc_4872,9,2
acc_4873,12,3
acc_4874,9,4
acc_4875,5,1
acc_4876,7,1
acc_4877,6,3
acc_4878,2,1
acc_4879,15,4
acc_4880,12,4
acc_4881,12,2
acc_4882,5,2
acc_4883,11,2
acc_4884,10,3
acc_4885,4,0
acc_4886,10,3
acc_4887,11,2
acc_4888,5,2
acc_4889,6,3
acc_4890,7,1
acc_4891,10,1
acc_4892,1,1
acc_4893,1,0
acc_4894,10,1
acc_4895,9,0
acc_4896,12,4
acc_4897,8,3
acc_4898,5,0
acc_4899,9,2
acc_4900,7,2
acc_4901,4,2
acc_4902,7,3
acc_4903,7,2
acc_4904,9,1
acc_4905,9,3
acc_4906,11,2
acc_4907,12,2
acc_4908,2,2
acc_4909,7,1
acc_4910,8,1
acc_4911,5,0
acc_4912,0,0
acc_4913,4,0
acc_4914,6,3
acc_4915,11,2
acc_4916,8,4
acc_4917,7,2
acc_4918,8,3
acc_4919,9,1
acc_4920,2,1
acc_4921,20,1
acc_4922,11,2
acc_4923,3,0
acc_4924,7,1
acc_4925,5,2
acc_4926,7,1
acc_4927,16,3
acc_4928,4,0
acc_4929,6,3
acc_4930,3,1
acc_4931,12,2
acc_4932,1,1
acc_4933,17,1
acc_4934,12,4
acc_4935,3,1
acc_4936,7,4
acc_4937,6,2
acc_4938,1,1
acc_4939,8,2
acc_4940,12,2
acc_4941,8,2
acc_4942,9,2
acc_4943,2,1
acc_4944,6,1
acc_4945,12,3
acc_4946,9,2
acc_4947,6,1
acc_4948,3,0
acc_4949,3,2
acc_4950,11,1
acc_4951,8,0
acc_4952,7,3
acc_4953,3,2
acc_4954,15,2
acc_4955,2,1
acc_4956,0,0
acc_4957,6,1
acc_4958,2,0
acc_4959,11,1
acc_4960,7,1
acc_4961,9,2
acc_4962,6,0
acc_4963,3,1
acc_4964,3,0
acc_4965,7,2
acc_4966,9,2
acc_4967,2,1
acc_4968,10,1
acc_4969,10,0
acc_4970,6,0
acc_4971,3,0
acc_4972,12,1
acc_4973,11,1
acc_4974,6,2
acc_4975,8,1
acc_4976,5,0
acc_4977,2,0
acc_4978,6,1
acc_4979,11,1
acc_4980,10,2
acc_4981,12,1
acc_4982,4,1
acc_4983,7,1
acc_4984,13,2
acc_4985,3,2
acc_4986,1,1
acc_4987,13,2
acc_4988,13,5
acc_4989,3,2
acc_4990,11,1
acc_4991,7,1
acc_4992,9,2
acc_4993,9,2
acc_4994,2,2
acc_4995,4,2
acc_4996,9,1
acc_4997,6,1
acc_4998,9,3
acc_4999,7,0
